Feature	Gain	Cover	Frequency
mcaja_ahorro_dolares_lag1	0.00336946204083697	0.00432323111763275	0.0060511847675256
Visa_msaldototal	0.00336224870750829	0.00256229159017809	0.00425954225290264
mtransferencias_recibidas_lag1	0.00330751114767621	0.00493282061016215	0.00656935588695087
Master_mfinanciacion_limite_lag1	0.00328347705974211	0.00523139916499244	0.00618292318771847
mcomisiones	0.00322042726369026	0.00288287875158748	0.0055681438934851
mcomisiones_otras	0.00321372220860804	0.00362154536369458	0.00548910084136938
Visa_mfinanciacion_limite_lag1	0.00312327817630482	0.00318954730106346	0.00561205670021605
chomebanking_trx_lag1	0.00308387831795224	0.00351963264445759	0.00656935588695087
Visa_mpagospesos	0.00306606234511082	0.00509649388629763	0.00676257223656707
Visa_Finiciomora	0.0030565585786471	0.00548790956439687	0.00119442834308198
Visa_mconsumospesos_lag1	0.00298097715467327	0.00324532384447909	0.00601605452214084
mpasivos_margen_lag1	0.00292235630126335	0.00522898246780105	0.00638492209868086
Visa_mpagominimo_delta1	0.00287268215130119	0.00347720994134912	0.00542762291194604
mpasivos_margen_delta1	0.00286839878765039	0.00403756243579823	0.00622683599444942
thomebanking	0.00286061564822161	0.00164633632257754	0.00150181799019866
mcaja_ahorro_dolares	0.00284204253557265	0.00572567223374406	0.00567353462963939
Visa_cconsumos_lag1	0.00283896933085601	0.00433739851620194	0.00548910084136938
Master_fultimo_cierre_lag1	0.00282133344133196	0.00375493150140337	0.00588431610194797
Visa_mconsumospesos	0.00277164358868269	0.00259078384527934	0.00633222673060371
Master_fultimo_cierre	0.00266631123592164	0.00246321487059325	0.00572622999771653
ccomisiones_otras	0.00260585359065043	0.00451235859598274	0.00449667140924979
Visa_mconsumospesos_delta1	0.00247830084109375	0.00343023500788273	0.00540127522790747
ccomisiones_otras_lag1	0.0024275153263277	0.00458973559233465	0.00457571446136551
mcuenta_debitos_automaticos	0.00240955552373852	0.00742590591302139	0.00362719783597688
cmobile_app_trx	0.00239649074293378	0.00303676825273088	0.00501484252867506
mtarjeta_visa_debitos_automaticos_lag1	0.00239473921458925	0.00502549271565334	0.00468110519751981
tcallcenter	0.00228772336893216	0.000837026371064736	0.000843125889234336
Visa_mlimitecompra_lag1	0.0022840121882206	0.00282863570517	0.00407510846463263
Visa_mlimitecompra	0.00221666742176959	0.00288950519661329	0.0038028490629007
mtransferencias_emitidas_lag1	0.00219466001229354	0.00317157884283503	0.00518171119425269
Visa_mconsumosdolares_lag1	0.00219375200747804	0.00276384098983487	0.00459327958405789
mtransferencias_emitidas	0.00217362491153639	0.00812136360127044	0.00567353462963939
mtransferencias_recibidas_delta1	0.00216129462105887	0.00315754584097517	0.00466354007482742
Master_mlimitecompra	0.00215181895720533	0.00270695941529384	0.00369745832674641
mcomisiones_mantenimiento_lag1	0.00211740817588371	0.00619006906673543	0.00399606541251691
mpayroll_lag1	0.00211572292548882	0.00569065990555797	0.00444397604117265
mtarjeta_visa_debitos_automaticos_delta1	0.00211466072648261	0.00497524797133839	0.00333737331155258
Visa_msaldopesos_lag1	0.00209119043863595	0.00257048902582948	0.00364476295866927
Visa_msaldopesos	0.00207307297493324	0.00288832724000073	0.00456693190001932
ccomisiones_mantenimiento	0.00204894435024701	0.00328467397918231	0.00130860164058246
Visa_msaldopesos_delta1	0.00204290999450048	0.00275465024032271	0.00382041418559309
mcomisiones_lag1	0.00202306098916258	0.00165867378777039	0.00389067467636261
mcomisiones_otras_lag1	0.00201659203407438	0.00171556070763508	0.00387310955367023
mtarjeta_visa_debitos_automaticos	0.00201447371668797	0.00310374951089267	0.00406632590328643
mtransferencias_emitidas_delta1	0.00198356082933119	0.00306655002898579	0.0038116316242469
Visa_cconsumos	0.00197565541726018	0.00295642574717058	0.00424197713021025
mtarjeta_visa_consumo_lag1	0.00195814695766628	0.00407465241493172	0.00319685233001353
Master_mlimitecompra_lag1	0.00187848215197553	0.0022935518538424	0.00315293952328257
cmobile_app_trx_lag1	0.00182667882030076	0.00409869400082471	0.0041980643234793
mcomisiones_otras_delta1	0.00181894083459084	0.00218737990434619	0.00357450246789974
cproductos_lag1	0.00178234546906065	0.00253469910577345	0.00375015369482356
mpagomiscuentas	0.00174335418101714	0.00397445859906235	0.00315293952328257
Visa_Finiciomora_lag1	0.00173231674213731	0.00521590246078916	0.0010714724842353
cprestamos_personales	0.00173044719222021	0.00245826143551328	0.000992429432119583
ccaja_ahorro_delta1	0.00169375063487534	0.00538049635438354	0.00052695368077146
mpayroll_delta1	0.00166618020275879	0.00813809202077001	0.00436493298905693
Visa_mconsumosdolares	0.00165783231315543	0.0026872207385906	0.00356571990655355
