Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.0074005240065206	0.0111740472788121	0.0050422660536853
mprestamos_personales	0.00715446199925312	0.00599856341694373	0.00546863413910722
Visa_Fvencimiento	0.00639969030803116	0.00830359812524687	0.0259157644965149
mrentabilidad_annual	0.0062988593837928	0.00892564135029649	0.0279178407237135
Visa_mpagosdolares	0.0061231373775202	0.00381385259775595	0.00248405754115379
mcuenta_corriente	0.00581494631542397	0.00846643117945408	0.0170361856740323
Visa_mfinanciacion_limite	0.00545029383736748	0.00327291500864126	0.0150526471896782
mautoservicio	0.00472239632353515	0.00640533081316484	0.00939863562212665
ctarjeta_visa_trx2	0.00410029354760104	0.00123030164127747	0.00422660536853033
mcomisiones_otras	0.00407739820024355	0.00519227695426634	0.00463443571110782
mcomisiones	0.00393027577992359	0.00550916419177782	0.0178147708734984
ctarjeta_visa_debitos_automaticos	0.00365454856787803	0.00326353858068683	0.00411537891146374
mextraccion_autoservicio	0.00329992683997886	0.00727120402515076	0.00798976716594987
catm_trx_other	0.00303154006640258	0.00197957109843216	0.00146448168471007
mtransferencias_emitidas	0.00274696736012297	0.0141805294876382	0.0180186860447872
ccaja_ahorro	0.0024529580266182	0.00160141003785764	0.00250259528399822
ctarjeta_debito_trx	0.00236705765246343	0.00702008533297317	0.00850882396559395
Master_fultimo_cierre	0.00232115116700603	0.00193094287459378	0.00404122794008601
Master_msaldopesos	0.0020419018098271	0.00794296002145237	0.00404122794008601
mtarjeta_visa_debitos_automaticos	0.00203481932406307	0.0111162855010391	0.0106962776212368
Master_mconsumospesos	0.00198281652321722	0.00597826324854501	0.00513495476790746
mcaja_ahorro_dolares	0.00197825623453018	0.00662650705200587	0.012123683820258
mttarjeta_master_debitos_automaticos	0.00187397728628776	0.00187883428468526	0.00216891591279846
mcaja_ahorro_adicional	0.00177540272596777	0.00558144188507688	0.00426368085421919
cpayroll_trx	0.00162651012938425	0.00781619841790708	0.00383731276879727
cproductos	0.00159540435681402	0.00238859827901221	0.0080639181373276
cmobile_app_trx	0.00153713605449204	0.000238989277890337	0.00261382174106481
mtarjeta_visa_descuentos	0.00147097517767805	0.039503982973356	0.011864155420436
mprestamos_hipotecarios	0.00144014266680736	0.00300231732313985	0.000982500370754857
active_quarter	0.00143753318878596	0.000232021091815956	0.00101957585644372
thomebanking	0.00124853541215378	0.000497927768114853	0.00202061397004301
Visa_madelantopesos	0.0011102499008494	4.60901592725149e-07	1.85377428444313e-05
mcuenta_debitos_automaticos	0.00105099541430586	0.00932597351673238	0.00780438973750556
mcajeros_propios_descuentos	0.000840326200188326	0.0100001004852435	0.0041524543971526
Master_cconsumos	0.000804758321892404	0.000795675166304709	0.0017796233130654
mcomisiones_mantenimiento	0.000789538143921747	0.00176025399499143	0.00298457659795343
mpagomiscuentas	0.00071520588789654	0.011599578090682	0.00760047456621682
Master_msaldototal	0.000664717053883923	0.0119349815216942	0.00784146522319442
cseguro_vida	0.000618410012540717	0.000306125620134164	0.000797122942310544
mplazo_fijo_dolares	0.000551792995047502	0.00362881613730621	0.00213184042710959
cextraccion_autoservicio	0.000506596815707712	0.00408897916939288	0.00494957733946315
matm_other	0.000500379408221292	0.00270709308164764	0.00276212368382026
Master_status	0.000485845740568813	0.000151849682290003	0.000259528399822038
ccajas_consultas	0.000464836091417519	0.000960805274541428	0.00101957585644372
ccajas_otras	0.000462365958343409	0.000255802247445986	0.000278066142666469
Visa_mconsumosdolares	0.000447980273667805	0.00997712062753071	0.00611745513866232
cseguro_vivienda	0.000442098488263652	0.000366126062786041	0.000834198427999407
cpagomiscuentas	0.000422561207023824	0.00530515746900755	0.00441198279697464
ctransferencias_recibidas	0.000407986931840532	0.00237251331035505	0.00532033219635177
Master_mpagosdolares	0.000405302990515433	0.0162852533821693	0.00441198279697464
matm	0.000394179722829388	0.00425472298487166	0.00470858668248554
