Feature	Gain	Cover	Frequency
Master_msaldopesos	0.00250506296390382	0.00534709075208874	0.0038469993405144
ccuenta_debitos_automaticos	0.00246935205410614	0.00582858263720111	0.00340734227302704
mplazo_fijo_dolares	0.00238639333800039	0.014087981300883	0.00285777093866784
Master_msaldototal	0.00228985810541881	0.00441440815185146	0.00450648494174544
ccomisiones_mantenimiento	0.00209721808127174	0.0115674994104124	0.0032974280061552
thomebanking	0.00200131280758401	0.0040806509988197	0.00263794240492416
mextraccion_autoservicio	0.00188085836939984	0.00437613104115164	0.00505605627610464
Visa_mconsumosdolares	0.00186412608812758	0.00323557151928453	0.00472631347548912
Master_cconsumos	0.00176404888922108	0.00584202220308314	0.00362717080677072
ctransferencias_emitidas	0.00172102964368616	0.00334732460370854	0.0038469993405144
cpagomiscuentas	0.00168561429942062	0.00594600562112355	0.00285777093866784
Master_fultimo_cierre	0.00165838100314731	0.00211753821193595	0.00318751373928336
Master_mpagominimo	0.00160822546323427	0.00204986965392938	0.00417674214112992
ctarjeta_visa_debitos_automaticos	0.00150139833374088	0.00262311659174598	0.0043965706748736
mtarjeta_master_consumo	0.00149228600375276	0.00340329370491422	0.00197845680369312
matm	0.00135923226068669	0.00272013957346182	0.0043965706748736
Visa_mpagosdolares	0.00134402701117889	0.00533091143999384	0.00340734227302704
catm_trx	0.00118428248430582	0.00429130469025987	0.00208837107056496
mcheques_emitidos	0.00115585693758856	0.0158045751085478	0.0021982853374368
cseguro_accidentes_personales	0.00111207631648363	0.0124413303579266	0.00230819960430864
tpaquete7	0.00107955727936177	0.00842650731541064	0.00153879973620576
ccajas_consultas	0.000942998140993971	0.00701121683305151	0.00153879973620576
Master_mconsumospesos	0.000938288884662311	0.00175640475311695	0.00362717080677072
Visa_delinquency	0.000915016820428913	0.00229326278370475	0.0010991426687184
Visa_fultimo_cierre	0.000879742723245148	0.0011705539249041	0.00197845680369312
Visa_Finiciomora	0.00085454659126343	0.00719302385297629	0.00241811387118048
cplazo_fijo	0.000822737741426932	0.00459597716293536	0.00098922840184656
mtarjeta_visa_descuentos	0.000817241308379275	0.00796596020829624	0.00362717080677072
Visa_msaldodolares	0.000707408412998359	0.00274399334840395	0.00241811387118048
tcallcenter	0.000636003607617328	0.000882415133042155	0.00087931413497472
cextraccion_autoservicio	0.000618962784352084	0.000844143311427687	0.0016487140030776
mcaja_ahorro_adicional	0.000608957295606921	0.00312598167076991	0.00142888546933392
tpaquete9	0.00050712468226228	0.00657471390795194	0.00175862826994944
ctarjeta_master_trx	0.000459448038998204	0.000712164764613726	0.00153879973620576
mcheques_depositados	0.000444640876871404	0.00599816658087506	0.0021982853374368
Master_mpagosdolares	0.00037508658667799	0.00350389739741405	0.00131897120246208
ctarjeta_visa_descuentos	0.000348812123016946	0.0052432448502675	0.00175862826994944
cseguro_vivienda	0.000298769944566443	0.000573654197388782	0.0005495713343592
minversion2	0.000289030898819944	0.00499333027825185	0.00065948560123104
ctarjeta_master	0.000257386856698483	0.00115169304653522	0.00043965706748736
ccajas_trx	0.000251190970226295	0.000595524565323528	0.00076939986810288
Master_mconsumototal	0.000230706970391488	0.00065289527414776	0.00131897120246208
mttarjeta_master_debitos_automaticos	0.00022413112593988	0.000650700303726255	0.00087931413497472
Master_status	0.000197530063279114	0.000176676607132352	0.00032974280061552
active_quarter	0.000164478930092205	0.000322766433668176	0.00032974280061552
internet	0.000152932958220957	0.000129995139806578	0.00032974280061552
ctarjeta_master_debitos_automaticos	0.000137520069514561	0.00103849075272449	0.0005495713343592
Master_mpagado	0.000122786880047262	0.00239068244682207	0.00087931413497472
ccheques_depositados	9.25427173661989e-05	0.00183405910427002	0.00065948560123104
mdescubierto_preacordado	8.91203749622807e-05	0.000122870741836057	0.00021982853374368
cseguro_vida	8.45369309366385e-05	0.000218857062822703	0.00032974280061552
ccajas_extracciones	8.25047003139671e-05	0.000409100173885557	0.00032974280061552
Master_msaldodolares	4.99050669266015e-05	9.818129140815e-05	0.00010991426687184
matm_other	4.05504137108571e-05	0.000243356106177902	0.00043965706748736
tmobile_app	3.15177062893602e-05	0.000272816311594235	0.00010991426687184
mcajeros_propios_descuentos	2.37179108883886e-05	0.000452523564633869	0.00021982853374368
Master_mconsumosdolares	1.7745552588844e-05	2.69267335322357e-05	0.00010991426687184
cmobile_app_trx	1.7098980410488e-05	1.2651492164429e-05	0.00010991426687184
ccajeros_propios_descuentos	1.40558327624888e-05	0.00020390481852971	0.00010991426687184
tpaquete1	1.0618769946718e-05	0.000119639110685361	0.00010991426687184
