Feature	Gain	Cover	Frequency
ctrx_quarter	0.147257702284088	0.0295972111940944	0.0319458799210749
mpasivos_margen	0.059449842681687	0.019392575761632	0.0285633749882552
cpayroll_trx	0.049586073169887	0.0141710592314988	0.0035704218735319
mtarjeta_visa_consumo	0.0462332769101031	0.015600526196184	0.0204829465376304
mcaja_ahorro	0.0371237269076666	0.0165781541927986	0.0282814995771869
mpayroll	0.03263772594715	0.0252641357979474	0.0105233486798835
mactivos_margen	0.0281326616659472	0.0206416512394983	0.0207648219486987
mcuentas_saldo	0.0267687907065562	0.0311855273385613	0.0299727520435967
mrentabilidad_annual	0.0263500745219434	0.0227060059789878	0.027435873343982
Visa_fechaalta	0.020091547580342	0.0173622257091864	0.0253687869961477
Visa_msaldototal	0.0183516054215624	0.00744254054628804	0.0121206426759372
Visa_Fvencimiento	0.018137096653135	0.0164405905959268	0.0275298318143381
Master_Fvencimiento	0.0179793944067482	0.019667261570034	0.0292210842807479
cliente_edad	0.017877278643011	0.0236232542624222	0.0253687869961477
mprestamos_personales	0.0174127876406248	0.0170061673602782	0.00657709292492718
mcuenta_corriente	0.0161869665316322	0.0114780411513102	0.0170064831344546
chomebanking_trx	0.0161840051408229	0.0136692221136434	0.0202010711265621
Master_mfinanciacion_limite	0.0160786387322398	0.0155936441879982	0.0236775345297379
Master_fechaalta	0.0157651486691674	0.0203664925182302	0.0230198252372451
numero_de_cliente	0.0146361859381872	0.0126546753859428	0.0218923235929719
mcomisiones_otras	0.0132589958358181	0.011301766258393	0.020107112656206
cliente_antiguedad	0.0125414318989509	0.0159856664343959	0.0216104481819036
mrentabilidad	0.0123907908234747	0.0190995859733431	0.015597106079113
mcomisiones	0.0122358209484335	0.0127469204184391	0.0178521093676595
Visa_mpagospesos	0.011103641848605	0.0115420014904772	0.0218923235929719
Visa_msaldopesos	0.0104450602919402	0.0166523744891956	0.0218923235929719
Visa_mfinanciacion_limite	0.0103835822361352	0.0122434889086349	0.0170064831344546
Visa_mpagominimo	0.010375002578656	0.0101434585233077	0.0159729399605374
Master_mlimitecompra	0.0102372768080629	0.00967867975843214	0.0159729399605374
ctarjeta_visa_trx	0.0101918280148209	0.0168840567543001	0.0193554448933571
mtransferencias_recibidas	0.00934780583779006	0.00872580086848061	0.014657521375552
mtransferencias_emitidas	0.00875365712285123	0.0109406725134431	0.0143756459644837
Visa_mconsumototal	0.00873781263753653	0.00810653273005626	0.015597106079113
ccomisiones_otras	0.00864090215414483	0.0130544173718893	0.0148454383162642
cprestamos_personales	0.00850411259866255	0.00429189594533336	0.00187916940712205
mcaja_ahorro_dolares	0.00843407102050264	0.0144847941308505	0.0145635629051959
ccomisiones_mantenimiento	0.00809819232522697	0.0151110613796942	0.00591938363243446
cextraccion_autoservicio	0.00780543905384834	0.00627548617514451	0.00601334210279057
Visa_mlimitecompra	0.00718165303546367	0.00889716647545373	0.0115568918538006
Visa_cconsumos	0.00706466546646059	0.00736841933639642	0.0116508503241567
mautoservicio	0.0066628798566798	0.0123397109131391	0.0139998120830593
Visa_mconsumospesos	0.00664208489019404	0.00905052085812373	0.0145635629051959
mcomisiones_mantenimiento	0.00640307592553233	0.0160834107679359	0.00873813774311754
ctransferencias_recibidas	0.00639426699645668	0.0116771689954938	0.0103354317391713
mextraccion_autoservicio	0.00632496554484109	0.013190355049288	0.0135300197312788
cproductos	0.00607797385274371	0.00676467625177874	0.00742271915813211
mtarjeta_visa_debitos_automaticos	0.00600734564803449	0.00841409273855536	0.010053556328103
thomebanking	0.0053678653138369	0.00272479332086333	0.0037583388142441
Visa_mpagado	0.00515891549929528	0.0124508589484861	0.00855022080240534
mpagomiscuentas	0.00504092743357999	0.0124605649220728	0.00855022080240534
ctransferencias_emitidas	0.00498823328280943	0.014063834120975	0.0071408437470638
Master_status	0.00462689504705165	0.0106440525559148	0.00225500328854646
Master_msaldototal	0.00441161424425396	0.00384947920312975	0.00610730057314667
Master_msaldopesos	0.00440331941753971	0.00489028385473313	0.00507375739922954
cmobile_app_trx	0.00435201191703491	0.00250192525079785	0.00535563281029785
ccallcenter_trx	0.00431251302452882	0.00764218634265836	0.00253687869961477
Master_mpagominimo	0.00420344144342145	0.00471503585832532	0.00573146669172226
Master_mpagospesos	0.00418280456486409	0.013850581945855	0.00845626233204924
ctarjeta_debito_trx	0.00410993701729123	0.00816360655710534	0.0129662689091422
mcuenta_debitos_automaticos	0.00392945247163227	0.00827075960471619	0.0108052240909518
Visa_mconsumosdolares	0.00358302054216574	0.0050996626482825	0.00648313445457108
ctarjeta_visa_debitos_automaticos	0.00331815393256194	0.00489762526398897	0.00535563281029785
ccuenta_debitos_automaticos	0.00293425472770544	0.0119189986195268	0.00685896833599549
mdescubierto_preacordado	0.00285001444644465	0.00737796316842901	0.00216104481819036
ctarjeta_debito	0.00283813661633382	0.00412442173565904	0.00479188198816123
cpagomiscuentas	0.00271329678021684	0.00752806571215255	0.00676500986563939
ccaja_ahorro	0.00254505830937252	0.00893583273217851	0.00291271258103918
Master_mconsumospesos	0.00222425858586156	0.00377088558870374	0.00451000657709293
mplazo_fijo_dolares	0.0021677593426712	0.014422171459505	0.00225500328854646
ccajas_consultas	0.00213647905031535	0.0102506115709185	0.00197312787747815
Master_fultimo_cierre	0.00209900564291593	0.0027059398612652	0.00328854646246359
Visa_mpagosdolares	0.00174901709596643	0.00456434329950208	0.00385229728460021
tcallcenter	0.00154254749169186	0.00161402008472653	0.00112750164427323
matm	0.00144658798021213	0.00295022412827026	0.00413417269566851
cseguro_accidentes_personales	0.0013385222513545	0.00693530321389422	0.00197312787747815
Master_cconsumos	0.001279504402122	0.00471642757333149	0.00272479564032698
ctarjeta_master	0.00124823446527498	0.000485195088898071	0.000845626233204923
Visa_Finiciomora	0.0012263441255181	0.00449157777316015	0.00112750164427323
catm_trx	0.0012201548600139	0.00569810460486698	0.00328854646246359
ccaja_seguridad	0.00118536869690952	0.00511609749636506	0.00122146011462933
Master_mconsumototal	0.00114229968407561	0.00234560277690111	0.00263083716997087
