Feature	Gain	Cover	Frequency
mcaja_ahorro_dolares	0.010987312661216	0.0150639551874362	0.0153126905616912
Visa_msaldopesos	0.0108663929546042	0.0151208348008099	0.021546175215123
Visa_mconsumospesos	0.0104669538904117	0.0114630017456487	0.0186326986923233
Visa_mpagominimo	0.00972639199356696	0.0106634287873095	0.0153126905616912
Visa_mconsumototal	0.0086654347986426	0.00947659238871059	0.012805745646724
mtransferencias_emitidas	0.00847722847322971	0.0127254460528211	0.0136865641303611
ccomisiones_otras	0.0083151988759094	0.0139040174740539	0.0142963615421099
mtransferencias_recibidas	0.00785857537517904	0.0154454683691733	0.0140930957381936
mcomisiones_mantenimiento	0.00739333175150684	0.0138398089719108	0.00860491903245477
Visa_cconsumos	0.0070496292744923	0.0088915109226976	0.0117216613591707
cprestamos_personales	0.00676897634174903	0.00353944230992145	0.00162612643133004
mtarjeta_visa_debitos_automaticos	0.00676171294195251	0.00790319380089124	0.0110441086794498
ctransferencias_recibidas	0.00646959609994333	0.0092137178363016	0.00955349278406396
mextraccion_autoservicio	0.00623300414499267	0.0163125669101533	0.0105020665356731
cproductos	0.00612478911049384	0.00839869452366742	0.00867267430042686
ctransferencias_emitidas	0.00611711549459407	0.0144131061588299	0.00792736635273393
thomebanking	0.00586666101344056	0.00350798060049992	0.00406531607832509
Visa_mpagado	0.00578619685191791	0.00888969419326076	0.0075885900128735
mcuenta_debitos_automaticos	0.00564703608742714	0.0111960795070079	0.00928247171217562
Master_status	0.00561540509394876	0.00570591662560244	0.00142286062741378
ctarjeta_debito_trx	0.0055612307057516	0.00683366528546196	0.0105698218036452
Master_msaldopesos	0.00505420732177646	0.00673569888444756	0.00677552679720848
cextraccion_autoservicio	0.0049606236157482	0.00502069324953668	0.00338776339860424
Visa_mconsumosdolares	0.00461237624269735	0.00622715163070662	0.00697879260112474
mpagomiscuentas	0.00460299765251422	0.010776907513641	0.00752083474490142
ccomisiones_mantenimiento	0.00445752758617305	0.0087658532597105	0.00467511349007385
Master_mpagospesos	0.00434120097192073	0.0136174014969218	0.00697879260112474
