Feature	Gain	Cover	Frequency
ctrx_quarter	0.152009330780952	0.0322539218647281	0.0328373524884556
mpasivos_margen	0.0589078092988875	0.0187376123913176	0.0267829656233966
cpayroll_trx	0.0522021069668076	0.0165980316772408	0.00410466906105695
mtarjeta_visa_consumo	0.0483284605891353	0.016818181863685	0.0211390456644433
mcaja_ahorro	0.0385431211833992	0.0181308491861856	0.0297588506926629
mpayroll	0.0354073601018336	0.0274622929675773	0.0106721395587481
mactivos_margen	0.0275030519852963	0.0221479006022133	0.0214468958440226
mcuentas_saldo	0.0266144313150647	0.0287308481650948	0.0285274499743458
mrentabilidad_annual	0.0250200164509897	0.0216428610684795	0.0258594150846588
Visa_fechaalta	0.0194898269307594	0.0156312388524661	0.0258594150846588
Visa_msaldototal	0.0186708064905752	0.00798258279319797	0.011390456644433
mprestamos_personales	0.0181957897524843	0.0181913237912061	0.00697793740379682
Master_Fvencimiento	0.0180755990438194	0.0212280429182496	0.030271934325295
cliente_edad	0.0176477264291369	0.0217597108991536	0.0254489481785531
Visa_Fvencimiento	0.0153052090590346	0.0138883969744878	0.0246280143663417
chomebanking_trx	0.0149831596158087	0.0130150439714747	0.0209338122113905
mcuenta_corriente	0.0144777320329427	0.00983711398887431	0.0158029758850693
numero_de_cliente	0.0143660870701824	0.0116787363940898	0.0217547460236018
mrentabilidad	0.0143511571019721	0.017860004843174	0.0168291431503335
Master_fechaalta	0.0142054292041568	0.020633402664066	0.0206259620318112
mcomisiones_otras	0.0140311710794182	0.0120305572443041	0.0209338122113905
Master_mfinanciacion_limite	0.013944170425135	0.0119366669412934	0.0210364289379169
cliente_antiguedad	0.0124639515048275	0.0162190918558296	0.0238070805541303
ctarjeta_visa_trx	0.0122145646535265	0.0169046442314324	0.0203181118522319
Visa_mfinanciacion_limite	0.0112935534713794	0.0129811777922354	0.0189840944073884
mcomisiones	0.01063098339539	0.00983228382881432	0.0179579271421242
Visa_mpagospesos	0.0105873546969027	0.0119391045453858	0.0191893278604413
Visa_mpagominimo	0.0102899606326318	0.0116567178717023	0.0177526936890713
Visa_msaldopesos	0.00964445235976161	0.017550699412182	0.0220625962031811
Master_mlimitecompra	0.00950825115887661	0.0079693436498211	0.0141611082606465
mcaja_ahorro_dolares	0.00917057231020031	0.0175273544727833	0.0148794253463315
ccomisiones_otras	0.00915515991947087	0.0150388059564032	0.0148794253463315
cprestamos_personales	0.00906047916243408	0.00446607110376015	0.00225756798358132
mtransferencias_emitidas	0.00895626983787834	0.0137883651104475	0.0159055926115957
ccomisiones_mantenimiento	0.00802426031983969	0.0149884671794878	0.00615700359158543
mtransferencias_recibidas	0.00782025690569073	0.00686175541330804	0.0132375577219087
cextraccion_autoservicio	0.007703905652915	0.00600694221636975	0.00523345305284761
Visa_mconsumospesos	0.00729641331939638	0.00957728140973001	0.0144689584402258
Visa_mlimitecompra	0.00729019600293609	0.00992342619620541	0.0115956900974859
mcomisiones_mantenimiento	0.00724882446860023	0.0160011039793812	0.0100564391995895
Visa_mconsumototal	0.006880413466101	0.0068907013362375	0.012108773730118
mautoservicio	0.00662838043277389	0.0123422802579996	0.0153925089789636
ctransferencias_recibidas	0.00649705149438001	0.0128555235558147	0.0102616726526424
cproductos	0.00615483037388257	0.00636482454205828	0.00790148794253463
mpagomiscuentas	0.00561699067046265	0.0139281644580906	0.0112878399179066
mextraccion_autoservicio	0.00559831307657971	0.0120961322981341	0.0132375577219087
Visa_cconsumos	0.00534668430509991	0.00479985768796806	0.00933812211390457
thomebanking	0.00531661440377253	0.00426183291610427	0.00338635197537199
ctransferencias_emitidas	0.00516124714624412	0.0122112652947143	0.00677270395074397
mcuenta_debitos_automaticos	0.00502504619359569	0.00826196625855402	0.0118009235505387
mtarjeta_visa_debitos_automaticos	0.00501588577467073	0.00631489620361432	0.00954335556695741
Master_status	0.00478817748221725	0.011336375650107	0.0021549512570549
Master_msaldopesos	0.00469048267391255	0.0044655305262612	0.00513083632632119
Visa_mpagado	0.0046517176295603	0.0133467433258951	0.0086198050282196
Master_mpagominimo	0.00436871028866714	0.00700822688878529	0.00625962031811185
ccallcenter_trx	0.00428293515521513	0.00646393542221155	0.00246280143663417
Master_mconsumospesos	0.00412777975765376	0.00569197573768056	0.00667008722421755
Visa_mconsumosdolares	0.0040231329308095	0.00606977433992734	0.00779887121600821
ctarjeta_debito_trx	0.00380201567938507	0.00706815090561247	0.0132375577219087
Master_mpagospesos	0.00369239031241321	0.0127921658707998	0.00831195484864033
mdescubierto_preacordado	0.00347559869518994	0.00569538437913223	0.0021549512570549
Master_msaldototal	0.00342494174618736	0.00388836393919624	0.00574653668547973
ccaja_ahorro	0.00332830962534993	0.0109642581169463	0.00389943560800411
cmobile_app_trx	0.0030994132424076	0.001604994615748	0.00389943560800411
ctarjeta_debito	0.00296935651248546	0.00348394690047378	0.0047203694202155
ctarjeta_visa_debitos_automaticos	0.00277460365865238	0.00463289432100313	0.00554130323242689
cpagomiscuentas	0.00251638053595006	0.00613535439910456	0.00543868650590046
ccuenta_debitos_automaticos	0.00249992306335328	0.0113388332755883	0.0068753206772704
mplazo_fijo_dolares	0.00239989493071114	0.0176044017824242	0.00277065161621344
ccajas_consultas	0.00210206476286814	0.0103838881076654	0.00184710107747563
Master_fultimo_cierre	0.00194142966125702	0.00295241906929172	0.00359158542842483
tcallcenter	0.00194021914857175	0.00205793849569495	0.00102616726526424
Visa_mpagosdolares	0.00178402644161811	0.00550672283200143	0.00369420215495126
matm	0.00149876712108263	0.00365654128305269	0.0047203694202155
catm_trx	0.00145201349823416	0.00488766148876845	0.00379681888147768
cseguro_accidentes_personales	0.00138336141367702	0.00901555131346818	0.0025654181631606
Visa_fultimo_cierre	0.00132487949177795	0.00167606053547004	0.00328373524884556
ccaja_seguridad	0.0012605350403152	0.00562528449142219	0.00143663417136993
Visa_status	0.00107404178040345	0.00550009074694496	0.00102616726526424
Master_cconsumos	0.000996853544552259	0.00304544344723468	0.00266803488968702
Master_mconsumototal	0.000867065727617904	0.00198633199847397	0.00205233453052848
Visa_Finiciomora	0.000835693086761094	0.00369902667019177	0.000923550538737814
mtarjeta_master_consumo	0.000807461845495056	0.0036349582258727	0.00194971780400205
Visa_delinquency	0.000772661324714193	0.0023717637552197	0.00112878399179066
ccajas_trx	0.000758237434616074	0.00197706209543655	0.000513083632632119
cinversion1	0.00074871005575439	0.00621869843553869	0.00082093381221139
tmobile_app	0.000661190627409935	0.00715931829973961	0.00102616726526424
tpaquete9	0.000624092135315279	0.00416040456019165	0.00102616726526424
mtarjeta_visa_descuentos	0.000616348501287788	0.0053990878455454	0.00194971780400205
tpaquete7	0.000601700007717271	0.00682692820740397	0.000923550538737814
mttarjeta_master_debitos_automaticos	0.000492967896644837	0.000675196312220345	0.00102616726526424
Master_mpagado	0.000467549525135856	0.00725150177935088	0.00133401744484351
active_quarter	0.000463801396115916	0.000461117611944841	0.000513083632632119
Master_mconsumosdolares	0.000459264743335013	0.000501966250545458	0.00143663417136993
Visa_msaldodolares	0.000458293945830702	0.00121680491268822	0.00133401744484351
ctarjeta_master_debitos_automaticos	0.000441945899617564	0.00286703285119493	0.000923550538737814
mcheques_emitidos	0.000400546355757009	0.00159558456298864	0.000205233453052848
ctarjeta_master_trx	0.000382701736658811	0.000373944484893211	0.000513083632632119
ccajas_extracciones	0.000369695220158654	0.00300715754640683	0.000615700359158543
matm_other	0.00036376215026243	0.00194833640778444	0.00246280143663417
internet	0.000360299724568557	0.00283780662882157	0.000615700359158543
ctarjeta_master	0.000319172964227023	0.000131925936477939	0.000307850179579271
cplazo_fijo	0.000277932751441364	0.000541308279635134	0.000307850179579271
Master_mpagosdolares	0.00027174916243659	0.000529380537227921	0.00133401744484351
mcaja_ahorro_adicional	0.000224532113497507	0.00196930380725729	0.000410466906105695
minversion2	0.000182197828508363	0.00396093646842922	0.000513083632632119
tpaquete1	0.000166427774622111	0.00305639014158826	0.000410466906105695
catm_trx_other	0.000150087741783714	0.000786350057766712	0.00102616726526424
ccheques_depositados	0.00014975306008909	0.00308662243875132	0.000410466906105695
Visa_cadelantosefectivo	0.000146760003837186	9.88305807093718e-05	0.000205233453052848
minversion1_pesos	0.000118747032814133	0.000632225406401659	0.000102616726526424
ccajeros_propios_descuentos	9.69195368361262e-05	0.00226334793459853	0.000307850179579271
mforex_sell	9.02413623452693e-05	0.000197295771072236	0.000205233453052848
Visa_madelantopesos	7.02965294987268e-05	0.000403290835599671	0.000615700359158543
ctarjeta_visa_descuentos	6.20748874169057e-05	0.000328385814565701	0.000307850179579271
cseguro_auto	5.80130844616845e-05	0.00155639769966255	0.000205233453052848
mcheques_depositados	5.65061700345978e-05	0.00159558456298864	0.000205233453052848
cforex	3.00003191491069e-05	0.000480303107810074	0.000102616726526424
cforex_sell	1.24943909206449e-05	7.52954381165399e-05	0.000102616726526424
Master_msaldodolares	4.04360614461208e-06	4.67599536584934e-05	0.000102616726526424
mcajeros_propios_descuentos	3.68277828229305e-06	0.000234350356485834	0.000102616726526424
Master_delinquency	1.47475568526102e-09	4.57038253966713e-05	0.000102616726526424
ctarjeta_visa	2.36776208182507e-10	2.12026507918409e-05	0.000102616726526424
Master_madelantopesos	6.85574636953569e-12	0.00013446364751464	0.000307850179579271
